order_id,customer_id,order_time,country,device,source,payment_method,discount_pct,gross_revenue,discount_amount,net_revenue,order_lines,total_units,total_product_cost,gross_profit_before_discount,net_profit,net_margin
16766,2176,2024-04-02 22:59:02,MX,mobile,referral,card,20.00,47.19,9.44,37.75,1,1,35.96,11.23,1.79,0.047417
16767,6385,2020-02-28 07:16:06,US,desktop,organic,card,5.00,42.11,2.11,40.00,1,1,31.39,10.72,8.61,0.215250
16768,15051,2021-09-13 23:07:55,DE,mobile,direct,card,0.00,508.23,0.00,508.23,4,4,315.98,192.25,192.25,0.378274
16769,4230,2024-03-29 11:53:05,GB,desktop,paid,card,0.00,47.14,0.00,47.14,1,1,35.19,11.95,11.95,0.253500
16770,19970,2025-08-31 19:40:10,GB,mobile,email,card,0.00,30.44,0.00,30.44,1,1,18.56,11.88,11.88,0.390276
16771,1818,2020-09-10 19:04:43,FR,desktop,organic,card,20.00,286.78,57.36,229.42,3,3,205.26,81.52,24.16,0.105309
16772,5826,2020-11-28 13:58:40,DE,desktop,organic,card,15.00,22.89,3.43,19.46,1,1,15.14,7.75,4.32,0.221994
16773,4297,2022-06-26 06:55:44,IN,mobile,organic,card,10.00,21.43,2.14,19.29,2,2,15.22,6.21,4.07,0.210990
16774,19949,2023-04-25 16:42:11,NL,mobile,direct,card,15.00,75.52,11.33,64.19,2,2,40.41,35.11,23.78,0.370463
16775,14783,2021-08-11 03:22:46,US,desktop,paid,card,20.00,337.63,67.53,270.10,2,5,263.84,73.79,6.26,0.023177
16776,14744,2022-11-25 15:46:56,BR,tablet,referral,card,0.00,19.35,0.00,19.35,1,1,13.10,6.25,6.25,0.322997
16777,18095,2021-02-13 10:54:48,IN,desktop,referral,card,20.00,4.78,0.96,3.82,1,1,3.11,1.67,0.71,0.185864
16778,10829,2024-12-19 18:47:37,US,mobile,organic,paypal,5.00,308.12,15.41,292.71,4,5,202.13,105.99,90.58,0.309453
16779,15010,2024-08-17 04:29:20,AE,mobile,organic,paypal,20.00,133.73,26.75,106.98,2,2,84.06,49.67,22.92,0.214246
16780,4648,2023-01-20 11:23:47,GB,mobile,email,card,10.00,134.91,13.49,121.42,2,2,87.84,47.07,33.58,0.276561
16781,7434,2020-07-18 10:13:37,PL,desktop,direct,paypal,0.00,198.00,0.00,198.00,1,3,114.93,83.07,83.07,0.419545
16782,10774,2025-01-27 18:03:17,AU,desktop,email,wallet,5.00,136.99,6.85,130.14,2,2,98.91,38.08,31.23,0.239972
16783,3294,2024-10-11 05:49:31,GB,mobile,organic,card,15.00,20.73,3.11,17.62,1,1,12.24,8.49,5.38,0.305335
16784,9409,2022-11-21 07:33:03,SE,mobile,organic,card,0.00,43.18,0.00,43.18,1,1,29.44,13.74,13.74,0.318203
16785,8846,2022-08-18 21:06:15,GB,desktop,social,card,20.00,97.68,19.54,78.14,1,1,72.35,25.33,5.79,0.074098
16786,14718,2024-11-01 14:48:51,MX,desktop,referral,card,10.00,11.72,1.17,10.55,1,1,7.50,4.22,3.05,0.289100
16787,19626,2020-09-10 19:30:53,PL,mobile,direct,card,0.00,85.59,0.00,85.59,1,3,48.06,37.53,37.53,0.438486
16788,17790,2024-02-11 21:55:18,US,desktop,referral,wallet,0.00,333.04,0.00,333.04,2,2,194.13,138.91,138.91,0.417097
16789,430,2024-02-10 16:02:47,US,desktop,email,card,10.00,369.85,36.99,332.86,5,5,247.24,122.61,85.62,0.257225
16790,18788,2023-08-22 21:57:58,NL,desktop,paid,cod,15.00,48.51,7.28,41.23,1,1,27.32,21.19,13.91,0.337376
16791,17916,2022-11-30 18:30:01,NL,mobile,referral,card,15.00,26.16,3.92,22.24,1,4,14.68,11.48,7.56,0.339928
16792,11453,2025-04-26 08:33:04,US,desktop,organic,card,0.00,399.77,0.00,399.77,2,5,266.16,133.61,133.61,0.334217
16793,1242,2024-11-17 23:26:22,ZA,mobile,referral,wallet,10.00,39.06,3.91,35.15,1,1,20.58,18.48,14.57,0.414509
16794,9405,2020-11-10 04:58:13,GB,mobile,organic,card,10.00,78.83,7.88,70.95,2,2,47.25,31.58,23.70,0.334038
16795,17815,2022-03-31 01:33:16,IN,desktop,social,paypal,0.00,135.97,0.00,135.97,1,1,92.41,43.56,43.56,0.320365
16796,8833,2020-07-08 11:33:33,NL,mobile,organic,card,0.00,353.24,0.00,353.24,4,5,194.33,158.91,158.91,0.449864
16797,2290,2025-01-07 06:24:00,US,desktop,direct,card,0.00,51.43,0.00,51.43,1,1,33.49,17.94,17.94,0.348824
16798,3461,2021-02-01 15:17:52,DE,mobile,paid,card,0.00,91.17,0.00,91.17,1,1,47.28,43.89,43.89,0.481408
16799,4384,2021-12-04 05:49:01,US,desktop,organic,wallet,5.00,104.60,5.23,99.37,1,1,68.22,36.38,31.15,0.313475
16800,18352,2023-05-17 04:54:02,US,mobile,organic,paypal,20.00,335.54,67.11,268.43,3,3,231.02,104.52,37.41,0.139366
16801,7869,2025-04-13 11:55:56,US,mobile,social,wallet,5.00,138.19,6.91,131.28,1,1,86.23,51.96,45.05,0.343160
16802,14456,2023-03-23 17:49:34,NL,mobile,organic,card,0.00,55.18,0.00,55.18,1,1,28.66,26.52,26.52,0.480609
16803,16350,2021-06-20 01:37:33,GB,desktop,organic,paypal,0.00,42.86,0.00,42.86,1,1,27.37,15.49,15.49,0.361409
16804,9936,2025-02-28 00:15:38,SG,mobile,paid,wallet,15.00,55.76,8.36,47.40,1,1,38.79,16.97,8.61,0.181646
16805,1702,2020-10-14 20:09:52,AE,desktop,direct,card,0.00,12.97,0.00,12.97,1,1,9.56,3.41,3.41,0.262914
16806,7032,2022-07-02 03:19:27,NL,desktop,email,card,20.00,175.00,35.00,140.00,2,2,130.07,44.93,9.93,0.070929
16807,16319,2022-06-23 03:31:45,PL,mobile,email,card,5.00,44.18,2.21,41.97,1,1,23.83,20.35,18.14,0.432213
16808,3635,2021-02-08 16:49:19,US,mobile,social,card,0.00,136.67,0.00,136.67,1,1,91.92,44.75,44.75,0.327431
16809,1073,2024-09-18 11:44:33,JP,desktop,organic,card,15.00,271.17,40.68,230.49,1,3,213.18,57.99,17.31,0.075101
16810,18735,2024-02-15 02:25:40,US,mobile,direct,card,0.00,85.09,0.00,85.09,1,1,57.77,27.32,27.32,0.321072
16811,9211,2023-10-28 02:53:13,US,mobile,organic,wallet,20.00,134.76,26.95,107.81,3,3,88.81,45.95,19.00,0.176236
16812,7888,2025-05-11 23:01:07,DE,mobile,organic,card,5.00,293.44,14.67,278.77,2,6,199.32,94.12,79.45,0.285002
16813,8251,2020-11-13 19:16:29,DE,desktop,direct,card,0.00,13.81,0.00,13.81,1,1,9.47,4.34,4.34,0.314265
16814,13131,2025-02-28 22:51:21,MX,desktop,direct,wallet,5.00,20.58,1.03,19.55,2,2,13.54,7.04,6.01,0.307417
16815,55,2023-11-13 19:01:25,US,mobile,organic,card,0.00,325.53,0.00,325.53,2,2,224.57,100.96,100.96,0.310140
16816,19415,2020-06-22 17:01:43,NL,tablet,email,card,10.00,13.81,1.38,12.43,1,1,9.47,4.34,2.96,0.238134
16817,6865,2020-05-22 22:30:15,GB,desktop,organic,card,20.00,36.15,7.23,28.92,1,1,18.92,17.23,10.00,0.345781
16818,466,2024-01-19 18:04:47,GB,mobile,social,card,0.00,36.81,0.00,36.81,1,1,21.82,14.99,14.99,0.407226
16819,16742,2020-12-04 21:16:53,NL,mobile,direct,card,15.00,79.25,11.89,67.36,2,2,45.27,33.98,22.09,0.327939
16820,11131,2025-01-14 02:32:45,PL,mobile,direct,wallet,20.00,61.51,12.30,49.21,1,1,39.95,21.56,9.26,0.188173
16821,881,2024-07-15 11:21:04,US,mobile,organic,wallet,10.00,170.12,17.01,153.11,1,1,108.76,61.36,44.35,0.289661
16822,1485,2020-12-13 05:52:34,PL,tablet,direct,card,5.00,9.97,0.50,9.47,1,1,7.22,2.75,2.25,0.237592
16823,695,2020-04-11 18:06:21,ZA,mobile,direct,paypal,5.00,33.91,1.70,32.21,1,1,20.12,13.79,12.09,0.375349
16824,11027,2025-02-08 09:55:08,GB,mobile,organic,paypal,0.00,158.22,0.00,158.22,2,4,93.89,64.33,64.33,0.406586
16825,4440,2021-04-24 14:14:34,SG,mobile,direct,cod,0.00,56.02,0.00,56.02,2,2,40.46,15.56,15.56,0.277758
16826,10354,2020-08-04 22:31:51,AU,desktop,direct,paypal,15.00,12.73,1.91,10.82,1,1,7.61,5.12,3.21,0.296673
16827,10333,2020-12-28 15:31:04,CA,desktop,organic,card,0.00,56.60,0.00,56.60,1,1,29.58,27.02,27.02,0.477385
16828,16392,2024-02-23 17:38:08,MX,mobile,direct,paypal,0.00,87.89,0.00,87.89,2,2,53.28,34.61,34.61,0.393788
16829,2454,2024-12-23 00:10:08,US,tablet,direct,card,0.00,211.40,0.00,211.40,3,3,139.87,71.53,71.53,0.338363
16830,12006,2021-12-26 08:09:04,AU,mobile,direct,card,15.00,101.80,15.27,86.53,1,1,57.09,44.71,29.44,0.340229
16831,315,2020-04-28 20:00:02,US,desktop,organic,wallet,20.00,66.53,13.31,53.22,1,1,48.24,18.29,4.98,0.093574
16832,7782,2021-10-30 14:18:16,GB,desktop,direct,card,20.00,127.33,25.47,101.86,1,1,79.51,47.82,22.35,0.219419
16833,5289,2023-04-25 18:39:16,JP,desktop,paid,card,20.00,157.59,31.52,126.07,2,2,120.15,37.44,5.92,0.046958
16834,15033,2023-10-26 22:29:28,US,desktop,direct,card,20.00,10.34,2.07,8.27,1,1,7.72,2.62,0.55,0.066505
16835,13832,2025-10-28 17:24:19,FR,mobile,organic,cod,5.00,485.45,24.27,461.18,2,5,350.63,134.82,110.55,0.239711
16836,18115,2025-08-25 04:14:50,US,mobile,direct,card,15.00,59.78,8.97,50.81,1,1,36.29,23.49,14.52,0.285771
16837,12663,2020-06-18 00:28:46,US,desktop,organic,cod,20.00,34.97,6.99,27.98,2,4,21.49,13.48,6.49,0.231951
16838,4250,2024-07-11 12:30:11,PL,mobile,organic,card,10.00,36.68,3.67,33.01,1,1,24.60,12.08,8.41,0.254771
16839,5277,2022-08-29 16:53:41,MX,mobile,organic,card,0.00,14.04,0.00,14.04,2,2,8.37,5.67,5.67,0.403846
16840,10208,2024-04-14 17:03:07,BR,desktop,direct,paypal,5.00,19.45,0.97,18.48,2,2,13.66,5.79,4.82,0.260823
16841,7036,2022-12-10 07:09:49,FR,mobile,organic,card,0.00,97.82,0.00,97.82,2,2,51.85,45.97,45.97,0.469945
16842,7864,2024-04-27 09:08:24,NL,desktop,organic,wallet,0.00,164.95,0.00,164.95,4,4,112.70,52.25,52.25,0.316763
16843,16371,2024-11-01 10:11:22,BR,desktop,organic,card,10.00,153.13,15.31,137.82,2,4,90.18,62.95,47.64,0.345668
16844,7463,2021-10-04 14:11:42,GB,desktop,social,card,5.00,120.76,6.04,114.72,2,2,84.11,36.65,30.61,0.266824
16845,6703,2024-01-23 03:28:37,AU,desktop,referral,card,0.00,56.88,0.00,56.88,2,3,34.02,22.86,22.86,0.401899
16846,11799,2023-03-05 04:53:38,AU,mobile,direct,card,20.00,51.23,10.25,40.98,1,1,26.65,24.58,14.33,0.349683
16847,11557,2020-03-24 17:04:14,US,desktop,organic,card,0.00,8.55,0.00,8.55,1,1,4.84,3.71,3.71,0.433918
16848,3923,2022-05-19 15:53:30,GB,mobile,social,card,0.00,325.49,0.00,325.49,1,1,251.43,74.06,74.06,0.227534
16849,15934,2023-04-22 16:19:49,ZA,tablet,organic,card,15.00,222.01,33.30,188.71,3,3,141.73,80.28,46.98,0.248953
16850,4946,2020-04-29 09:39:11,SE,mobile,paid,wallet,20.00,101.37,20.27,81.10,3,3,77.27,24.10,3.83,0.047226
16851,11805,2024-08-05 16:01:07,US,desktop,direct,wallet,0.00,102.17,0.00,102.17,3,3,62.20,39.97,39.97,0.391211
16852,9945,2020-05-21 20:32:48,IN,desktop,organic,card,0.00,61.38,0.00,61.38,1,1,48.94,12.44,12.44,0.202672
16853,11477,2022-04-02 16:43:19,US,desktop,organic,card,0.00,30.10,0.00,30.10,1,1,16.15,13.95,13.95,0.463455
16854,12100,2025-07-01 15:02:57,ES,desktop,paid,paypal,5.00,45.94,2.30,43.64,1,1,32.26,13.68,11.38,0.260770
16855,5739,2025-05-12 07:08:07,US,desktop,social,card,0.00,219.30,0.00,219.30,4,4,143.47,75.83,75.83,0.345782
16856,11080,2025-03-16 20:05:50,GB,desktop,direct,card,20.00,198.33,39.67,158.66,2,5,140.13,58.20,18.53,0.116791
16857,4953,2020-03-03 13:34:34,DE,desktop,paid,card,0.00,9.69,0.00,9.69,1,1,7.62,2.07,2.07,0.213622
16858,15668,2021-09-23 15:05:04,FR,mobile,email,paypal,0.00,379.54,0.00,379.54,1,1,279.54,100.00,100.00,0.263477
16859,13676,2021-08-05 14:14:30,US,desktop,direct,card,0.00,200.80,0.00,200.80,3,3,116.81,83.99,83.99,0.418277
16860,14900,2024-06-09 19:53:16,ES,mobile,direct,card,0.00,76.04,0.00,76.04,1,1,53.85,22.19,22.19,0.291820
16861,6074,2022-03-03 21:32:13,AU,mobile,organic,card,15.00,43.50,6.52,36.98,2,3,32.49,11.01,4.49,0.121417
16862,16715,2024-11-08 06:49:50,US,mobile,paid,card,0.00,18.25,0.00,18.25,1,1,12.66,5.59,5.59,0.306301
16863,14679,2022-09-04 21:09:11,SE,mobile,social,paypal,0.00,49.06,0.00,49.06,1,1,30.29,18.77,18.77,0.382593
16864,12646,2023-04-28 11:09:08,MX,desktop,paid,paypal,0.00,324.56,0.00,324.56,1,4,234.52,90.04,90.04,0.277422
16865,12786,2024-04-01 08:27:49,MX,mobile,organic,card,0.00,27.28,0.00,27.28,2,2,18.67,8.61,8.61,0.315616
16866,19747,2022-02-17 16:20:55,GB,desktop,organic,card,0.00,79.83,0.00,79.83,1,1,44.07,35.76,35.76,0.447952
16867,17665,2024-10-06 21:26:53,AU,mobile,direct,card,20.00,102.23,20.45,81.78,3,3,59.33,42.90,22.45,0.274517
16868,8431,2022-11-26 07:57:37,MX,mobile,organic,card,10.00,115.46,11.55,103.91,2,2,73.43,42.03,30.48,0.293331
16869,7849,2025-05-16 07:19:31,JP,mobile,organic,cod,0.00,128.43,0.00,128.43,1,1,99.97,28.46,28.46,0.221599
16870,18349,2023-09-05 12:42:04,SE,mobile,paid,card,20.00,6.54,1.31,5.23,1,1,3.67,2.87,1.56,0.298279
16871,18799,2020-06-04 13:28:00,US,desktop,organic,card,0.00,118.14,0.00,118.14,1,1,87.24,30.90,30.90,0.261554
16872,4800,2022-01-16 05:15:28,SE,mobile,organic,card,10.00,338.65,33.87,304.78,4,6,202.54,136.11,102.24,0.335455
16873,17172,2023-11-16 02:03:54,SE,desktop,social,paypal,5.00,35.60,1.78,33.82,1,1,23.14,12.46,10.68,0.315789
16874,1140,2022-01-21 18:28:50,SE,desktop,paid,card,0.00,157.74,0.00,157.74,2,2,117.34,40.40,40.40,0.256118
16875,4046,2022-10-26 08:35:16,US,mobile,direct,card,0.00,94.79,0.00,94.79,3,4,53.64,41.15,41.15,0.434118
16876,12787,2021-12-07 16:17:28,CA,mobile,organic,card,0.00,153.00,0.00,153.00,2,4,118.95,34.05,34.05,0.222549
16877,13016,2022-10-09 01:44:00,US,mobile,organic,card,15.00,74.55,11.18,63.37,2,2,52.83,21.72,10.54,0.166325
16878,19757,2020-08-05 02:37:55,ZA,desktop,paid,card,10.00,312.54,31.25,281.29,3,6,220.40,92.14,60.89,0.216467
16879,8148,2022-10-27 23:40:50,ES,desktop,organic,card,5.00,278.39,13.92,264.47,1,1,188.17,90.22,76.30,0.288502
16880,17400,2025-03-16 08:53:39,GB,desktop,direct,card,20.00,108.64,21.73,86.91,1,1,70.65,37.99,16.26,0.187090
16881,7149,2021-08-03 13:20:34,ES,mobile,organic,wallet,20.00,291.20,58.24,232.96,4,4,180.15,111.05,52.81,0.226691
16882,12079,2021-11-17 22:57:02,IN,desktop,direct,cod,10.00,93.90,9.39,84.51,1,1,56.72,37.18,27.79,0.328837
16883,2208,2024-09-09 01:04:12,CA,mobile,paid,card,5.00,105.48,5.27,100.21,3,3,65.08,40.40,35.13,0.350564
16884,11289,2022-07-23 08:21:18,AE,mobile,organic,card,0.00,33.91,0.00,33.91,1,1,20.12,13.79,13.79,0.406665
16885,2882,2025-08-10 20:36:10,GB,desktop,organic,wallet,5.00,79.83,3.99,75.84,1,1,44.07,35.76,31.77,0.418908
16886,2142,2021-03-25 18:24:16,US,desktop,direct,card,0.00,189.59,0.00,189.59,2,2,136.96,52.63,52.63,0.277599
16887,695,2023-03-11 06:15:49,ZA,tablet,organic,wallet,10.00,64.52,6.45,58.07,3,3,38.65,25.87,19.42,0.334424
16888,575,2021-12-04 11:23:21,IN,desktop,direct,card,20.00,99.48,19.90,79.58,2,2,70.24,29.24,9.34,0.117366
16889,4279,2023-06-02 20:21:57,CA,desktop,organic,card,15.00,52.42,7.86,44.56,1,1,30.01,22.41,14.55,0.326526
16890,18501,2023-12-21 16:04:01,NL,mobile,paid,cod,20.00,11.97,2.39,9.58,1,1,9.48,2.49,0.10,0.010438
16891,1082,2024-03-21 00:25:39,US,desktop,organic,card,0.00,196.45,0.00,196.45,1,1,98.31,98.14,98.14,0.499567
16892,15168,2024-02-08 07:12:42,SG,desktop,paid,card,5.00,100.54,5.03,95.51,3,3,61.74,38.80,33.77,0.353576
16893,525,2022-12-14 04:58:10,SG,mobile,referral,paypal,0.00,275.50,0.00,275.50,2,2,158.96,116.54,116.54,0.423013
16894,5188,2022-01-25 03:50:34,ES,mobile,organic,wallet,0.00,55.05,0.00,55.05,1,1,34.50,20.55,20.55,0.373297
16895,8605,2021-08-08 10:37:54,CA,mobile,organic,wallet,5.00,54.58,2.73,51.85,1,1,31.15,23.43,20.70,0.399229
16896,3278,2023-10-04 15:26:57,BR,mobile,organic,card,0.00,114.39,0.00,114.39,1,3,78.66,35.73,35.73,0.312352
16897,2085,2024-03-28 19:04:31,US,mobile,social,paypal,0.00,61.71,0.00,61.71,1,3,39.45,22.26,22.26,0.360719
16898,8735,2024-05-05 04:18:42,DE,tablet,referral,wallet,10.00,109.49,10.95,98.54,1,1,60.23,49.26,38.31,0.388776
16899,8757,2021-11-05 00:58:49,PL,desktop,organic,card,20.00,21.83,4.37,17.46,1,1,13.44,8.39,4.02,0.230241
16900,9069,2022-06-19 02:44:37,DE,desktop,paid,card,10.00,21.87,2.19,19.68,2,2,14.52,7.35,5.16,0.262195
16901,3274,2021-05-25 07:03:55,BR,mobile,paid,wallet,0.00,35.55,0.00,35.55,2,2,27.93,7.62,7.62,0.214346
16902,2800,2025-04-21 16:54:22,DE,mobile,direct,card,0.00,37.64,0.00,37.64,2,2,22.96,14.68,14.68,0.390011
16903,15886,2024-01-25 22:33:25,FR,mobile,organic,card,0.00,34.53,0.00,34.53,1,1,27.25,7.28,7.28,0.210831
16904,8674,2022-08-13 19:10:37,SG,mobile,referral,paypal,10.00,19.15,1.92,17.23,1,1,14.39,4.76,2.84,0.164829
16905,16708,2020-04-12 22:02:32,GB,tablet,direct,card,0.00,104.73,0.00,104.73,2,2,67.02,37.71,37.71,0.360069
16906,2622,2024-09-26 14:43:53,IN,desktop,paid,card,5.00,478.08,23.90,454.18,5,6,311.83,166.25,142.35,0.313422
16907,3027,2024-07-27 15:02:51,US,desktop,direct,card,20.00,574.45,114.89,459.56,4,6,396.62,177.83,62.94,0.136957
16908,8763,2024-10-02 16:46:24,SE,mobile,paid,card,10.00,610.26,61.03,549.23,5,9,399.47,210.79,149.76,0.272673
16909,17334,2025-08-02 14:08:07,ZA,desktop,referral,card,0.00,27.05,0.00,27.05,1,1,20.22,6.83,6.83,0.252495
16910,9740,2020-03-25 11:22:08,PL,mobile,paid,paypal,15.00,185.34,27.80,157.54,1,1,113.77,71.57,43.77,0.277834
16911,16376,2022-11-13 13:46:11,US,desktop,organic,card,20.00,7.16,1.43,5.73,1,1,3.59,3.57,2.14,0.373473
16912,11959,2021-04-27 22:55:13,ZA,desktop,paid,card,20.00,67.67,13.53,54.14,1,1,41.75,25.92,12.39,0.228851
16913,10473,2024-10-04 11:46:38,GB,mobile,email,paypal,15.00,41.84,6.28,35.56,1,1,27.01,14.83,8.55,0.240439
16914,7585,2023-01-12 18:03:31,MX,desktop,organic,card,0.00,325.36,0.00,325.36,3,6,243.60,81.76,81.76,0.251291
16915,18597,2025-04-28 20:23:00,AE,desktop,organic,card,0.00,65.72,0.00,65.72,2,2,48.71,17.01,17.01,0.258825
16916,2995,2024-08-17 14:39:51,GB,mobile,paid,cod,20.00,38.71,7.74,30.97,1,1,25.83,12.88,5.14,0.165967
16917,2843,2022-12-12 16:32:19,US,desktop,organic,card,20.00,104.06,20.81,83.25,3,3,66.71,37.35,16.54,0.198679
16918,12753,2024-08-21 14:04:05,US,mobile,direct,paypal,0.00,472.25,0.00,472.25,3,6,273.96,198.29,198.29,0.419884
16919,9016,2023-08-12 13:34:08,GB,mobile,referral,card,0.00,441.04,0.00,441.04,3,3,315.04,126.00,126.00,0.285688
16920,17874,2021-06-26 08:45:05,IN,mobile,organic,paypal,20.00,137.37,27.47,109.90,1,1,94.91,42.46,14.99,0.136397
16921,13666,2021-03-27 23:30:09,IN,mobile,email,card,5.00,135.25,6.76,128.49,1,1,72.05,63.20,56.44,0.439256
16922,17029,2024-04-13 11:49:16,AU,desktop,direct,card,0.00,27.02,0.00,27.02,2,2,20.08,6.94,6.94,0.256847
16923,19574,2021-05-04 05:23:01,BR,desktop,organic,card,0.00,231.17,0.00,231.17,3,3,148.84,82.33,82.33,0.356145
16924,10466,2021-09-10 21:57:13,MX,mobile,email,card,0.00,14.02,0.00,14.02,1,1,8.10,5.92,5.92,0.422254
16925,1945,2021-07-06 13:22:11,US,mobile,email,card,0.00,171.74,0.00,171.74,4,7,113.86,57.88,57.88,0.337021
16926,3228,2022-01-06 03:22:32,SE,desktop,direct,card,10.00,8.66,0.87,7.79,1,1,5.60,3.06,2.19,0.281130
16927,11558,2020-12-16 15:47:10,BR,desktop,organic,card,20.00,77.30,15.46,61.84,1,1,50.90,26.40,10.94,0.176908
16928,1710,2020-05-26 08:49:03,DE,desktop,organic,card,0.00,210.09,0.00,210.09,3,4,140.66,69.43,69.43,0.330477
16929,19807,2023-05-16 11:26:04,SE,mobile,paid,card,5.00,257.97,12.90,245.07,2,3,147.48,110.49,97.59,0.398213
16930,1536,2024-02-10 16:50:21,MX,desktop,social,card,0.00,30.36,0.00,30.36,1,2,20.70,9.66,9.66,0.318182
16931,13833,2023-07-18 12:07:02,SE,desktop,organic,card,0.00,91.15,0.00,91.15,2,2,70.59,20.56,20.56,0.225562
16932,7606,2024-11-03 07:11:17,US,desktop,email,cod,0.00,725.06,0.00,725.06,2,7,572.38,152.68,152.68,0.210576
16933,19469,2025-07-21 19:36:08,BR,mobile,organic,paypal,10.00,35.20,3.52,31.68,1,2,24.24,10.96,7.44,0.234848
16934,9809,2020-09-16 22:54:40,US,desktop,direct,card,15.00,334.54,50.18,284.36,3,3,225.54,109.00,58.82,0.206850
16935,7124,2021-08-23 01:00:21,MX,mobile,paid,card,10.00,107.31,10.73,96.58,2,2,61.58,45.73,35.00,0.362394
16936,18943,2020-12-17 18:29:47,US,desktop,direct,card,0.00,183.55,0.00,183.55,2,2,108.39,75.16,75.16,0.409480
16937,11858,2021-11-06 14:00:21,SE,mobile,direct,card,10.00,128.43,12.84,115.59,1,1,99.97,28.46,15.62,0.135133
16938,2079,2020-06-21 01:42:48,CA,mobile,paid,card,0.00,474.53,0.00,474.53,4,7,360.39,114.14,114.14,0.240533
16939,3968,2021-05-28 00:56:22,JP,mobile,organic,card,0.00,95.67,0.00,95.67,2,2,68.96,26.71,26.71,0.279189
16940,11970,2023-10-12 10:03:11,US,mobile,direct,card,0.00,251.24,0.00,251.24,2,4,139.15,112.09,112.09,0.446147
16941,19008,2025-09-24 01:52:26,AU,mobile,direct,card,0.00,5.50,0.00,5.50,1,1,3.56,1.94,1.94,0.352727
16942,15587,2024-09-06 21:37:41,NL,mobile,organic,card,0.00,102.08,0.00,102.08,1,4,61.92,40.16,40.16,0.393417
16943,16656,2021-12-24 04:03:50,MX,mobile,organic,card,0.00,13.81,0.00,13.81,1,1,9.47,4.34,4.34,0.314265
16944,6604,2024-08-27 16:59:53,BR,tablet,organic,card,5.00,100.75,5.04,95.71,3,3,73.98,26.77,21.73,0.227040
16945,16854,2020-12-01 16:37:54,IN,desktop,organic,card,5.00,214.14,10.71,203.43,4,6,158.18,55.96,45.25,0.222435
16946,7925,2023-07-30 20:54:42,SE,tablet,social,card,20.00,15.64,3.13,12.51,1,1,12.35,3.29,0.16,0.012790
16947,10964,2020-06-20 16:02:57,GB,mobile,organic,card,5.00,49.69,2.48,47.21,1,1,28.15,21.54,19.06,0.403728
16948,6215,2020-10-09 00:14:34,US,desktop,direct,card,20.00,111.36,22.27,89.09,1,4,67.40,43.96,21.69,0.243462
16949,13577,2020-06-16 15:02:32,US,mobile,paid,card,20.00,138.79,27.76,111.03,3,7,105.53,33.26,5.50,0.049536
16950,4648,2021-04-03 06:45:07,GB,desktop,organic,card,0.00,101.00,0.00,101.00,2,5,78.51,22.49,22.49,0.222673
16951,4532,2025-08-01 21:32:45,AE,mobile,organic,paypal,15.00,49.91,7.49,42.42,1,1,30.53,19.38,11.89,0.280292
16952,11044,2022-08-05 16:16:08,AU,mobile,social,card,0.00,33.97,0.00,33.97,1,1,19.61,14.36,14.36,0.422726
16953,8431,2020-07-08 14:12:08,MX,mobile,direct,wallet,0.00,7.16,0.00,7.16,1,1,3.59,3.57,3.57,0.498603
16954,13526,2020-11-07 10:39:13,JP,desktop,organic,cod,0.00,15.86,0.00,15.86,1,1,11.72,4.14,4.14,0.261034
16955,15148,2022-12-23 03:03:12,BR,tablet,organic,card,0.00,23.14,0.00,23.14,1,1,12.81,10.33,10.33,0.446413
16956,7311,2021-02-20 13:56:21,JP,mobile,organic,card,0.00,271.01,0.00,271.01,2,2,185.85,85.16,85.16,0.314232
16957,4360,2023-08-13 23:16:59,SG,desktop,organic,card,0.00,224.92,0.00,224.92,1,4,122.68,102.24,102.24,0.454562
16958,11550,2022-05-01 04:53:43,JP,mobile,paid,paypal,0.00,32.02,0.00,32.02,2,2,21.09,10.93,10.93,0.341349
16959,4973,2020-07-26 16:08:42,SE,desktop,direct,card,15.00,14.22,2.13,12.09,1,1,7.85,6.37,4.24,0.350703
16960,19413,2020-07-10 05:25:07,US,mobile,direct,card,15.00,484.49,72.67,411.82,6,8,350.74,133.75,61.08,0.148317
16961,4451,2025-05-16 18:03:34,SG,desktop,paid,wallet,0.00,67.97,0.00,67.97,1,1,51.58,16.39,16.39,0.241136
16962,10154,2020-02-15 14:29:59,US,mobile,organic,card,20.00,159.68,31.94,127.74,1,1,80.83,78.85,46.91,0.367230
16963,11707,2025-02-10 10:28:07,MX,desktop,paid,card,15.00,40.88,6.13,34.75,1,1,32.21,8.67,2.54,0.073094
16964,17604,2024-11-08 19:05:39,NL,desktop,organic,paypal,0.00,366.80,0.00,366.80,2,4,273.53,93.27,93.27,0.254280
16965,16398,2021-09-28 01:31:27,AE,tablet,email,card,0.00,71.16,0.00,71.16,1,1,55.19,15.97,15.97,0.224424
16966,13463,2025-07-22 13:08:37,BR,desktop,direct,card,20.00,31.71,6.34,25.37,1,1,19.44,12.27,5.93,0.233741
16967,3889,2024-10-01 19:24:39,FR,desktop,email,card,0.00,175.56,0.00,175.56,3,5,122.49,53.07,53.07,0.302290
16968,19291,2023-01-30 07:21:42,GB,desktop,direct,card,20.00,45.08,9.02,36.06,1,1,26.96,18.12,9.10,0.252357
16969,16085,2020-12-17 07:36:22,BR,mobile,organic,card,0.00,193.22,0.00,193.22,4,4,120.98,72.24,72.24,0.373874
