"customer_id","recency_days","frequency","total_monetary"
6480,1177,2,154.11
4538,368,1,154.03
5855,522,3,153.96
16795,695,1,153.96
10872,1134,2,153.94
11867,1660,1,153.94
8264,760,1,153.93
15557,891,1,153.88
15925,366,1,153.88
16275,226,3,153.88
889,1357,2,153.83
7947,343,2,153.76
12591,218,2,153.73
1520,1387,2,153.72
7752,322,2,153.61
3691,108,2,153.6
154,372,3,153.5
9825,7,2,153.49
9272,746,1,153.47
15219,644,1,153.45
19857,391,1,153.42
6923,811,2,153.38
11419,850,2,153.28
4904,477,1,153.25
15662,93,3,153.24
16349,726,2,153.23
11764,1876,1,153.23
14635,214,3,153.22
8824,940,1,153.22
19722,431,1,153.22
12585,1544,1,153.13
3606,2055,1,153.08
7590,1531,1,153.07
1175,659,1,153.04
14842,43,2,153.0
10861,1502,1,152.95
7108,1086,1,152.94
17721,696,2,152.93
14120,1474,2,152.88
8096,1074,2,152.85
19626,189,2,152.82
104,1164,2,152.81
17429,64,2,152.8
19727,239,2,152.75
2736,18,2,152.67
13612,233,2,152.61
15048,1852,1,152.59
19245,120,1,152.59
10121,776,2,152.55
19508,821,2,152.54
1840,1529,1,152.52
8313,900,1,152.46
6373,744,2,152.44
2368,1817,2,152.39
13070,1708,1,152.32
19408,898,2,152.3
5989,675,1,152.28
5948,799,2,152.21
9690,590,2,152.21
9871,575,1,152.21
10683,144,2,152.19
14184,1347,2,152.12
7718,506,3,152.12
9321,106,2,152.12
16922,95,1,152.07
15822,87,1,152.05
19089,1323,1,152.05
19735,311,1,152.05
2709,1638,1,152.05
1940,3,1,152.03
10961,582,2,152.03
10540,1156,1,151.97
11891,645,1,151.97
6775,1475,1,151.97
13537,770,1,151.93
13234,110,1,151.9
13840,1006,1,151.87
15381,287,3,151.84
9746,1495,1,151.84
8622,1575,2,151.82
949,1082,2,151.8
4108,1385,1,151.79
12929,965,2,151.77
13247,689,1,151.74
4819,1621,1,151.66
9669,263,2,151.64
15926,133,2,151.64
17931,202,2,151.64
3218,111,3,151.63
12160,49,2,151.5
8893,256,2,151.47
18259,960,1,151.46
11489,13,3,151.45
14249,217,3,151.44
10450,240,1,151.42
7396,75,1,151.4
6889,915,1,151.37
10667,725,2,151.35
4437,966,2,151.32
5134,1624,1,151.32
4520,321,2,151.27
9383,1714,1,151.25
11108,742,2,151.24
14130,1686,1,151.22
7106,1939,1,151.22
7605,10,1,151.22
9162,464,3,151.22
9569,136,1,151.2
11929,603,1,151.2
2017,1142,1,151.2
17337,48,2,151.16
8370,0,1,151.14
17803,1377,1,151.12
9962,338,1,151.03
9143,1494,1,151.01
3927,1645,2,150.98
7337,188,3,150.96
3152,49,2,150.95
584,602,2,150.92
19886,903,2,150.92
10692,525,3,150.89
8025,104,2,150.88
15936,816,3,150.86
12879,147,2,150.84
10710,1074,3,150.81
11550,450,2,150.81
1439,1201,2,150.78
2985,1060,2,150.76
7431,4,2,150.75
14162,530,2,150.72
10189,1623,1,150.7
10864,461,3,150.7
2570,443,2,150.66
3550,37,3,150.63
7610,112,2,150.59
10737,379,2,150.56
2643,346,2,150.53
16021,385,1,150.53
17241,272,3,150.53
17411,1029,1,150.53
12481,54,2,150.52
14517,1175,2,150.52
1904,1279,2,150.48
15476,1576,1,150.4
11544,1061,1,150.39
470,463,1,150.37
15864,160,2,150.28
6846,84,2,150.25
7856,1116,1,150.24
18910,894,2,150.23
15256,1784,1,150.16
17533,218,2,150.14
5246,332,2,150.12
13870,1878,1,150.1
14397,289,3,150.1
5602,229,3,150.07
17231,749,2,150.07
8710,82,2,150.06
8113,703,1,150.05
7828,174,2,150.03
7470,4,2,150.02
6266,154,1,150.0
1692,124,3,149.96
11503,322,2,149.95
13418,320,4,149.86
13512,1690,2,149.86
10602,1155,2,149.8
18747,2009,1,149.77
17137,202,2,149.7
10718,1192,2,149.64
4325,1160,2,149.64
9312,707,2,149.62
12212,1442,1,149.58
18907,546,2,149.56
16579,596,2,149.52
14595,67,1,149.48
14280,1152,2,149.47
3679,1290,1,149.42
1372,1104,1,149.4
5911,2004,1,149.4
17483,587,2,149.37
2337,902,2,149.32
1474,938,1,149.23
2036,298,1,149.21
3452,583,2,149.2
2803,414,1,149.16
9815,114,4,148.94
19409,665,3,148.93
5161,1760,1,148.88
3795,349,1,148.83
11327,30,1,148.83
19500,715,2,148.71
2680,382,1,148.69
3032,1569,2,148.68
11754,1607,1,148.64
8300,857,2,148.64
4505,1224,1,148.62
6987,795,1,148.59
3607,677,1,148.57
10398,1439,1,148.57
10500,42,1,148.57
14190,99,1,148.54
1846,1802,1,148.54
15097,327,1,148.54
16497,687,1,148.54
10438,1755,2,148.51
15049,1271,2,148.43
18518,809,2,148.43
9698,662,2,148.34
15179,75,2,148.33
2298,829,2,148.31
17758,233,3,148.27
11934,526,1,148.21
12260,931,1,148.18
13743,822,2,148.14
2612,2113,1,148.14
10712,1342,1,148.12
10366,553,3,148.08
11802,1455,1,148.08
18387,790,2,148.02
453,1077,2,148.01
6808,1063,2,147.95
1352,711,1,147.94
12267,376,1,147.91
12909,764,2,147.88
13639,1115,1,147.87
14773,94,1,147.81
8742,1610,2,147.8
11740,1633,1,147.78
12257,1943,2,147.69
7926,60,3,147.69
7037,644,2,147.67
6111,701,2,147.63
8124,62,3,147.6
149,1282,1,147.56
1982,812,3,147.53
1822,2073,1,147.52
6026,318,1,147.52
7446,7,1,147.52
17670,777,1,147.52
4506,501,2,147.5
259,1827,1,147.49
2086,688,1,147.49
16461,123,3,147.45
16309,672,4,147.41
14414,790,2,147.4
1290,2129,1,147.39
15249,1645,1,147.37
13276,1284,3,147.26
14655,1717,1,147.22
17837,553,1,147.17
15221,1102,1,147.16
19686,1339,3,147.14
11836,88,1,147.12
1366,1570,1,147.06
5195,1504,1,146.96
6194,330,1,146.88
4686,1599,1,146.84
7786,917,1,146.82
17729,176,2,146.81
4104,641,2,146.72
18707,1570,1,146.71
15641,804,2,146.67
11436,51,3,146.66
6037,123,2,146.66
9440,857,1,146.65
4419,372,2,146.65
12220,1885,1,146.65
823,1606,2,146.63
15385,228,2,146.58
6861,10,2,146.57
9829,365,1,146.54
2385,1537,1,146.53
12655,811,2,146.5
8247,1049,2,146.49
14503,735,2,146.46
6443,341,4,146.44
13063,576,1,146.34
5637,1429,3,146.33
1886,1585,1,146.3
15101,911,2,146.28
11962,542,2,146.25
5893,841,3,146.25
19102,66,2,146.21
6916,1701,2,146.19
12158,787,1,146.11
17409,202,2,146.07
18461,809,2,146.07
2584,1204,1,146.02
14767,58,1,145.99
2432,1997,1,145.97
456,664,2,145.96
3594,1542,2,145.91
1958,1988,1,145.9
16093,576,2,145.88
19750,167,4,145.75
9475,984,1,145.72
14320,420,4,145.6
3670,834,2,145.57
18894,933,2,145.56
4026,245,2,145.48
8585,353,2,145.48
14881,339,1,145.47
17956,707,3,145.4
1135,2088,1,145.39
8371,619,2,145.33
18566,147,3,145.24
4898,185,3,145.21
10498,346,1,145.18
1991,974,2,145.16
2478,1979,1,145.13
8899,106,2,145.12
7152,739,1,145.06
19716,745,1,145.06
13856,112,2,145.0
5114,750,2,144.97
15277,1599,1,144.97
7327,94,2,144.97
3592,1436,2,144.89
12626,564,3,144.88
14775,67,1,144.82
17599,309,2,144.75
18020,1361,2,144.74
17875,243,1,144.73
10571,1648,1,144.72
5997,65,3,144.69
7727,334,3,144.66
9447,531,2,144.65
3382,1870,1,144.61
14513,1591,1,144.6
6947,1534,2,144.59
15265,532,1,144.43
13348,73,3,144.4
7176,297,3,144.4
4578,380,1,144.39
15271,273,2,144.36
17399,923,2,144.33
3884,934,1,144.27
9246,1476,1,144.24
7181,160,2,144.19
7583,471,1,144.19
9866,1572,1,144.19
4049,1554,1,144.19
5122,917,1,144.19
16365,1675,1,144.19
15373,141,1,144.16
17234,1414,1,144.15
6020,575,1,144.15
17596,594,2,144.08
6589,112,2,144.06
11888,469,1,143.97
10535,730,1,143.95
6018,1607,1,143.95
10255,1371,3,143.92
4160,652,2,143.83
15653,10,2,143.82
12641,277,2,143.79
16354,435,3,143.78
11643,1894,3,143.77
9550,172,2,143.76
16799,1334,2,143.67
4908,129,3,143.66
4088,631,2,143.63
4912,1676,1,143.62
16193,998,2,143.62
19201,532,2,143.6
15968,292,1,143.56
13105,1874,1,143.56
5748,1545,1,143.55
2287,839,1,143.52
12751,128,1,143.47
18718,1589,1,143.4
8512,365,3,143.36
10033,1424,1,143.35
6081,638,2,143.34
16804,1074,3,143.31
2708,318,3,143.3
13221,725,1,143.3
19252,1835,1,143.27
15184,1496,1,143.22
9873,1663,1,143.21
348,1952,1,143.19
18413,178,2,143.1
16456,940,1,143.0
14097,291,2,142.99
11911,747,1,142.96
6294,1181,1,142.96
7044,1057,1,142.92
16683,617,1,142.92
2742,1234,1,142.92
7784,774,2,142.91
8188,458,2,142.85
9585,475,4,142.8
1888,1568,2,142.73
15133,1862,1,142.7
10766,653,3,142.68
7408,435,2,142.67
9469,1520,1,142.62
2662,481,2,142.62
4130,894,1,142.62
17490,675,1,142.62
16907,1055,2,142.61
3503,66,2,142.55
8332,181,2,142.54
19776,443,3,142.54
2771,1322,2,142.48
10435,1058,1,142.46
19138,1099,2,142.44
6102,736,2,142.43
3465,282,2,142.42
14405,146,1,142.41
9702,305,2,142.39
549,1461,2,142.38
4754,1244,2,142.29
4886,401,1,142.26
12926,933,1,142.26
13805,1253,1,142.26
10316,1559,1,142.24
2826,1652,1,142.24
3906,1637,1,142.24
15635,144,1,142.24
5879,679,1,142.24
6265,36,2,142.22
15367,1819,1,142.15
14990,1234,2,142.13
16059,696,2,142.13
9434,2,3,142.13
9717,1457,1,142.09
12906,357,3,142.05
11583,1364,3,141.98
9843,245,1,141.94
14442,1434,1,141.92
16669,2036,1,141.92
8075,201,2,141.91
9163,655,2,141.87
16483,340,1,141.81
4294,1539,1,141.72
14587,1354,2,141.71
16332,1554,1,141.69
308,1822,2,141.68
5198,209,3,141.66
750,453,1,141.65
3174,556,3,141.61
5073,497,4,141.61
2766,480,3,141.57
19830,149,2,141.52
8462,1849,2,141.51
5857,254,3,141.46
1265,718,3,141.46
17860,24,2,141.46
11366,378,1,141.41
18809,969,1,141.33
13797,901,1,141.32
70,992,3,141.27
4808,1832,1,141.18
16573,1979,1,141.18
11178,1081,2,141.17
13191,896,1,141.12
14579,1954,1,141.12
672,1724,1,141.12
19633,489,1,141.12
11142,64,2,141.1
2044,1472,2,141.07
5141,1004,1,141.05
12910,390,3,141.04
17844,842,2,141.01
9279,1365,1,140.98
892,883,2,140.94
13858,1222,1,140.93
15162,1392,2,140.88
9769,677,3,140.87
4522,782,2,140.82
16149,268,3,140.78
10358,1550,1,140.78
10862,196,1,140.77
8597,169,1,140.77
17248,1944,1,140.74
299,1643,1,140.74
1114,765,1,140.74
13530,227,1,140.74
14782,2029,1,140.73
10234,782,4,140.72
14648,144,2,140.71
3461,207,2,140.71
7020,716,2,140.7
9543,726,2,140.66
18992,202,3,140.55
5047,375,3,140.53
2498,939,2,140.48
14586,1388,1,140.48
5609,256,3,140.44
13994,1205,2,140.41
18932,1955,1,140.41
17356,1911,1,140.4
11723,1779,1,140.4
17573,419,1,140.38
17654,1567,1,140.38
19685,794,1,140.38
2022,1636,2,140.36
7989,328,1,140.35
8698,413,1,140.34
2824,922,1,140.29
18193,1307,1,140.29
12756,1289,1,140.29
3804,552,5,140.26
13385,1611,1,140.25
3249,651,3,140.21
6526,1120,1,140.19
8618,1583,1,140.18
1702,1164,3,140.11
18675,112,3,140.07
2331,380,2,139.98
9448,1143,2,139.96
6376,1689,2,139.94
14563,3,2,139.87
12410,1151,1,139.81
14432,511,2,139.74
2422,188,2,139.74
12195,20,3,139.7
5385,124,3,139.68
11460,302,1,139.6
3273,1822,2,139.5
16627,1237,2,139.49
6905,234,1,139.48
9606,388,1,139.48
14205,1638,2,139.46
6008,571,2,139.4
7694,367,2,139.4
1361,808,1,139.35
9822,1095,2,139.3
3887,1720,1,139.25
8455,34,1,139.22
13651,973,1,139.22
6389,749,2,139.16
9384,1090,2,139.15
9705,1907,1,139.09
14806,280,2,139.08
5397,106,3,139.03
9178,973,2,139.0
4787,1239,2,139.0
7356,595,1,138.99
11577,359,4,138.93
14216,675,1,138.92
11940,1545,1,138.9
16236,1519,2,138.88
4513,517,2,138.83
3061,1861,1,138.7
19236,1020,1,138.7
5562,1539,1,138.66
12123,510,2,138.66
8452,1225,2,138.65
12875,340,2,138.63
9330,692,2,138.58
5511,804,2,138.57
17316,195,2,138.57
12699,1111,3,138.56
8274,344,2,138.53
2275,1031,2,138.51
6306,1878,1,138.46
13799,272,2,138.41
18982,1181,4,138.38
15436,593,1,138.36
1056,707,1,138.36
3614,372,2,138.36
5433,571,1,138.36
7019,607,1,138.36
7817,19,1,138.36
17624,602,3,138.35
14730,444,2,138.23
201,1741,1,138.19
2391,674,1,138.19
4971,37,2,138.15
9008,904,2,138.15
12251,14,1,138.14
16929,1738,1,138.12
4510,60,3,138.11
6147,848,1,138.11
17980,565,1,138.09
13454,807,1,138.07
7010,1082,2,138.06
19503,1008,3,138.06
10672,1263,2,138.03
5880,763,2,138.02
15542,1049,2,137.92
13761,1084,1,137.91
1516,701,2,137.88
17560,603,2,137.88
17178,895,2,137.82
4102,83,2,137.81
17256,711,2,137.8
11060,1090,1,137.79
10833,1284,1,137.7
17598,322,3,137.7
19607,296,3,137.68
3707,1125,1,137.66
1235,812,3,137.65
673,579,2,137.63
3576,974,2,137.61
7735,232,1,137.59
1414,1270,2,137.58
553,231,1,137.54
2730,2000,1,137.53
8320,1457,1,137.52
12297,979,1,137.49
160,163,3,137.47
18271,329,2,137.44
7736,440,1,137.42
3359,1924,1,137.39
6049,2126,1,137.36
6236,918,1,137.33
10400,315,2,137.32
1413,721,1,137.31
11830,780,2,137.3
13491,961,2,137.19
14182,1513,1,137.16
14888,68,2,137.16
7728,2054,1,137.12
229,757,1,137.1
13006,1425,1,137.1
8855,473,2,137.01
7708,743,1,136.97
8436,735,1,136.96
9095,296,2,136.96
15013,1404,1,136.92
17232,1647,2,136.91
19669,866,3,136.91
12693,1306,1,136.82
1274,1597,1,136.8
14999,1300,1,136.79
588,845,1,136.67
8335,1821,1,136.63
7880,1094,1,136.59
3749,1697,2,136.56
16154,855,2,136.5
19352,1872,2,136.46
1295,676,2,136.41
19269,1251,1,136.22
12851,133,1,136.19
6751,1931,2,136.16
10164,96,1,136.14
14822,345,2,136.13
5675,1101,1,136.1
12289,1757,1,136.08
17203,1602,2,136.06
17581,764,1,136.01
14967,1057,1,135.97
16616,629,1,135.97
5216,1401,1,135.97
1482,545,1,135.97
2418,353,2,135.95
6283,137,2,135.92
19976,209,1,135.86
5018,625,3,135.82
16695,961,1,135.81
17883,1156,1,135.81
16729,788,3,135.8
18660,1833,1,135.8
3505,145,2,135.8
523,463,2,135.76
15655,948,2,135.73
7461,768,2,135.68
17673,1411,2,135.65
11468,423,1,135.63
19879,910,2,135.61
7282,1508,3,135.59
666,699,3,135.51
10955,1288,3,135.42
2935,2041,1,135.4
13694,83,1,135.38
9290,341,2,135.36
10114,1573,1,135.36
5972,248,1,135.34
19060,279,1,135.34
7393,442,1,135.26
11866,971,2,135.26
11129,957,1,135.25
7695,406,1,135.24
18034,1156,1,135.24
17048,245,3,135.22
9572,696,2,135.18
10017,501,3,135.17
7624,2028,1,135.12
4457,355,3,135.1
7280,1149,1,135.09
8095,947,2,135.05
17090,352,3,135.04
3856,1465,1,135.04
15805,1366,1,135.03
2860,14,2,135.02
15438,758,1,134.91
7379,334,1,134.86
6010,930,2,134.85
7429,983,2,134.8
8203,1601,1,134.74
6207,1559,1,134.73
16280,563,1,134.72
17266,812,2,134.71
5242,1034,2,134.7
7628,888,2,134.67
5519,20,2,134.65
19523,517,2,134.65
14117,1987,1,134.53
12921,313,2,134.52
17921,328,2,134.47
8186,147,2,134.36
3662,529,2,134.34
5841,1381,2,134.31
14079,1554,1,134.29
4239,1093,1,134.27
6518,1145,3,134.26
9081,2037,1,134.26
19376,1709,1,134.25
18808,492,3,134.22
5556,331,2,134.21
8157,1624,2,134.17
13486,99,2,134.06
19810,1721,2,134.04
14146,747,1,134.03
4972,167,2,134.03
14479,968,1,134.01
11267,986,2,133.98
11948,1422,1,133.98
14128,210,2,133.97
19139,1598,1,133.95
2075,108,2,133.92
18980,1019,1,133.87
740,35,2,133.86
4532,91,2,133.83
10812,413,1,133.83
7144,693,1,133.8
15010,440,1,133.73
18442,604,1,133.72
13025,1287,2,133.7
19562,836,3,133.64
4540,565,2,133.61
3377,324,3,133.6
18736,1822,1,133.48
7353,1820,1,133.41
4825,288,3,133.4
1351,1449,1,133.38
9161,1561,1,133.26
9733,2073,1,133.26
5919,823,1,133.22
6769,155,3,133.19
7877,145,1,133.19
19072,1027,1,133.17
6156,115,1,133.11
1776,430,2,133.11
8408,262,2,133.1
8885,606,1,133.1
7438,2116,1,133.07
14098,1292,1,133.03
14939,27,1,133.02
8276,19,3,132.95
12882,875,3,132.93
11878,134,1,132.91
873,1171,2,132.88
13434,610,3,132.87
11954,453,2,132.79
13898,1338,1,132.74
9598,2107,1,132.74
4031,351,1,132.74
16489,1528,1,132.7
16654,1433,2,132.68
5612,1732,1,132.65
6628,472,2,132.65
7502,18,3,132.63
2876,173,2,132.63
12050,420,2,132.62
9125,462,4,132.58
19955,463,1,132.57
18350,207,3,132.57
5476,1285,1,132.54
9616,1860,1,132.53
8074,1444,2,132.45
12514,1638,1,132.43
19692,41,1,132.42
17871,653,2,132.41
4189,137,4,132.39
10518,1092,1,132.39
11079,690,1,132.38
11467,1170,1,132.38
7383,2006,1,132.38
19210,919,2,132.35
2350,823,2,132.35
10479,76,1,132.34
13269,941,1,132.32
8126,661,2,132.32
15958,1273,2,132.32
12440,807,3,132.31
19254,253,2,132.26
17568,653,2,132.24
7522,419,2,132.24
10163,1218,2,132.23
13090,157,1,132.16
13407,1186,2,132.15
13551,1715,2,132.14
13635,1119,1,132.12
15192,216,2,132.1
5736,575,3,132.07
7292,37,1,132.06
17477,50,1,132.06
1907,352,1,132.06
11246,462,3,132.06
13227,973,1,131.98
7514,586,2,131.95
519,820,3,131.94
18772,1608,1,131.87
5824,1400,1,131.84
9285,1134,2,131.83
16406,234,1,131.81
19432,782,1,131.76
10967,2007,1,131.7
4036,21,1,131.7
17339,393,3,131.68
269,285,2,131.65
5537,933,1,131.58
8730,1080,2,131.57
19002,373,2,131.56
1438,67,2,131.52
3838,697,3,131.49
19592,652,2,131.46
1962,189,3,131.4
4345,1481,1,131.39
10008,856,3,131.37
16555,1443,3,131.2
18776,245,2,131.17
4913,739,1,131.17
17463,669,2,131.01
13888,388,1,131.0
11710,1303,1,130.98
11318,1109,1,130.96
668,442,2,130.9
7385,1435,1,130.85
12782,834,2,130.8
17510,1177,2,130.79
18493,1206,1,130.78
3914,613,2,130.72
994,1485,2,130.71
13107,667,2,130.69
5774,971,1,130.65
6344,82,2,130.58
14264,1696,1,130.58
12627,119,2,130.5
12691,288,2,130.5
2964,1419,3,130.49
11599,763,1,130.47
3393,1154,2,130.38
16147,403,2,130.29
16916,1285,1,130.29
19458,550,3,130.23
1838,91,2,130.22
13733,1284,2,130.17
2713,1234,2,130.16
5850,1432,2,130.11
9540,329,1,130.11
7276,1069,3,130.03
7904,55,1,130.03
332,1280,1,130.03
2823,673,1,130.03
14848,327,1,130.03
18405,729,2,129.94
16789,1133,1,129.92
4694,183,2,129.91
4802,618,2,129.9
3156,20,1,129.85
15694,859,1,129.85
11711,2079,1,129.85
6763,1610,1,129.85
8008,175,2,129.84
17899,645,1,129.81
7394,95,2,129.8
3290,1560,2,129.72
130,259,2,129.7
13136,1826,1,129.69
12643,1247,1,129.66
14995,997,2,129.66
15047,699,2,129.65
14267,2034,1,129.65
16544,473,1,129.62
1445,286,2,129.59
11680,662,2,129.57
7531,130,2,129.47
93,1588,2,129.46
2204,1624,2,129.46
4998,775,1,129.37
18998,287,1,129.28
14072,255,2,129.25
17030,398,2,129.22
16619,988,2,129.19
5088,1583,2,129.18
14338,1986,1,129.17
12339,582,2,129.09
8540,1455,1,129.03
17507,288,1,129.03
12783,610,2,129.02
14396,738,1,128.97
17072,807,1,128.97
768,838,1,128.97
8696,2079,1,128.91
12344,1627,2,128.9
16779,382,2,128.87
14876,1552,2,128.86
18953,388,2,128.84
12709,728,2,128.83
10489,1207,1,128.81
15251,861,2,128.78
5599,336,1,128.69
13663,1347,2,128.63
5795,184,1,128.62
6391,1113,1,128.62
8993,210,1,128.62
18261,2065,1,128.62
18771,791,1,128.61
8589,992,1,128.61
9096,434,1,128.61
18705,762,2,128.59
13684,1901,2,128.58
12066,373,1,128.54
11858,1455,1,128.43
13455,1120,4,128.42
7971,1852,2,128.39
11520,1668,1,128.33
16853,325,2,128.33
5276,2087,1,128.31
200,884,2,128.3
3280,1103,2,128.3
1862,123,2,128.26
10027,886,2,128.26
16807,687,2,128.24
2055,725,2,128.23
5533,637,2,128.19
5378,1291,1,128.1
12600,1007,2,128.08
3569,155,2,128.04
13826,742,2,127.97
18274,526,1,127.97
4511,47,3,127.95
222,32,2,127.93
2210,1091,2,127.92
8537,1727,1,127.92
15847,607,2,127.9
1240,176,2,127.86
18888,261,3,127.83
5070,188,2,127.79
4336,6,1,127.75
17613,566,2,127.75
5776,702,1,127.72
15826,1871,1,127.7
3983,1162,2,127.63
17893,382,2,127.61
8260,493,2,127.6
15183,720,1,127.56
14709,251,1,127.56
18956,522,1,127.53
4289,1258,1,127.51
8654,965,2,127.47
1391,932,1,127.38
658,1302,1,127.32
7532,252,2,127.29
14793,297,1,127.26
16082,1879,1,127.26
18177,1191,1,127.26
8793,143,2,127.24
5909,147,3,127.23
10011,451,2,127.19
1487,1890,1,127.17
11567,1745,1,127.17
19520,683,2,127.17
19474,1757,2,127.15
17819,145,2,127.12
7753,455,3,127.08
478,1780,2,127.07
3412,820,2,127.06
3628,55,2,127.04
15790,2127,1,127.03
17098,159,2,126.98
9911,1915,1,126.96
3507,954,1,126.93
13169,261,4,126.93
2186,1299,1,126.9
6668,1203,1,126.88
2052,1769,1,126.78
425,1076,3,126.73
1442,654,1,126.73
18374,1176,2,126.7
10184,121,1,126.68
9531,346,2,126.67
14167,578,2,126.56
13783,1589,1,126.52
4023,112,2,126.47
9902,207,1,126.45
13285,1042,2,126.4
10422,667,1,126.39
10630,1662,2,126.38
7712,743,2,126.38
14821,133,1,126.34
15163,187,1,126.28
13619,151,2,126.28
13445,437,2,126.2
10158,579,2,126.19
15808,163,3,126.18
11908,280,2,126.15
11627,465,1,126.14
9453,1199,1,126.14
2092,1470,1,126.13
8556,1894,1,126.11
6100,1562,1,126.03
18840,1755,1,126.01
17319,343,3,126.0
1,128,2,126.0
1285,1268,1,125.96
19672,1667,2,125.94
4733,371,1,125.91
4991,1526,1,125.85
8588,1044,2,125.84
9691,284,2,125.84
12814,1311,2,125.84
14034,324,1,125.78
8534,230,3,125.76
4468,265,2,125.72
16419,1652,1,125.72
7698,821,2,125.67
19505,1427,1,125.66
4417,399,2,125.63
8726,1637,1,125.6
16537,449,1,125.59
15242,213,1,125.53
5478,225,2,125.49
2322,783,2,125.4
11025,277,2,125.39
12559,509,2,125.39
13100,427,2,125.38
10074,987,2,125.38
1423,238,3,125.35
686,1266,2,125.33
18280,34,2,125.31
11510,753,1,125.26
14520,358,2,125.17
12890,599,2,125.11
18514,1000,1,125.08
5341,702,2,125.03
4476,151,1,125.0
6834,904,3,124.98
13290,2061,1,124.96
13736,295,2,124.96
18954,1416,1,124.96
8019,121,1,124.92
4911,1869,1,124.88
1708,1135,2,124.83
1333,345,1,124.82
8820,1455,2,124.78
1718,1790,1,124.75
18323,541,2,124.68
3666,1271,2,124.67
8103,495,2,124.65
8595,820,2,124.64
18269,1441,2,124.64
3366,81,2,124.63
9129,1026,1,124.56
5689,251,1,124.55
12485,1296,2,124.38
6007,754,1,124.33
1141,124,3,124.31
12800,1422,1,124.3
12940,635,2,124.3
19459,507,2,124.26
14026,1368,1,124.25
17792,149,3,124.21
16828,84,2,124.11
7692,185,3,124.09
3478,2074,1,124.09
10646,1349,3,124.05
11930,594,1,124.01
13774,211,2,124.01
18967,137,3,123.99
17112,340,2,123.98
13884,1637,1,123.98
11984,1111,1,123.94
12024,1069,1,123.94
4938,978,1,123.94
7447,28,1,123.94
3414,252,2,123.93
3617,561,2,123.93
4206,798,2,123.91
4330,1096,1,123.89
12740,464,1,123.88
569,1436,2,123.84
12941,32,2,123.83
13028,740,3,123.83
18226,640,1,123.82
7891,349,1,123.8
5751,503,2,123.74
9677,10,2,123.73
16112,1721,1,123.67
16055,837,3,123.66
13125,745,1,123.64
14329,449,1,123.64
4182,46,2,123.64
6507,1339,1,123.64
7258,833,1,123.63
7734,1548,2,123.63
13399,1028,1,123.63
19668,557,1,123.63
9655,766,3,123.56
15370,1191,2,123.54
4883,1518,1,123.54
8282,1664,1,123.51
4607,1004,2,123.42
6000,196,2,123.41
6823,1451,1,123.41
11191,897,3,123.39
204,132,1,123.35
17350,806,2,123.32
19856,746,1,123.2
14561,1814,2,123.19
14486,605,3,123.16
3558,472,1,123.14
10570,1526,2,123.13
17530,1124,2,123.12
912,922,4,123.09
5205,930,2,123.08
10868,4,1,123.07
11435,783,2,123.07
12099,1949,1,123.05
8541,1946,1,123.05
17130,2042,1,123.05
16839,806,1,122.99
2441,1252,2,122.97
10363,1687,2,122.93
4214,424,2,122.88
959,1453,2,122.84
17086,1066,2,122.83
2290,297,2,122.78
7059,34,2,122.77
52,834,2,122.74
7273,276,1,122.71
9409,1075,2,122.7
2502,555,2,122.67
3401,1229,1,122.67
7465,994,1,122.64
9269,664,2,122.54
9921,696,2,122.54
10877,1380,1,122.52
297,1827,2,122.52
9,528,1,122.51
2664,898,1,122.51
6361,30,1,122.51
10150,1562,1,122.51
16889,998,2,122.47
403,111,2,122.44
422,212,1,122.43
5005,1162,1,122.42
10252,503,2,122.42
13106,1398,1,122.42
19815,172,1,122.42
6860,1582,1,122.42
10834,715,2,122.33
6590,2025,1,122.32
6288,2078,1,122.26
2404,16,1,122.26
4423,1610,1,122.26
18499,1668,2,122.25
6383,74,2,122.23
13963,376,1,122.23
17431,1656,1,122.2
6076,667,2,122.16
6920,338,3,122.16
17100,784,2,122.13
1586,1443,1,122.1
17221,1955,1,122.04
1837,381,2,122.01
18523,549,2,121.96
479,1384,1,121.85
4966,825,2,121.82
18126,42,2,121.79
6762,2066,1,121.75
3028,1817,2,121.74
19910,9,1,121.74
12479,48,1,121.73
2245,1723,1,121.72
3997,1843,1,121.67
5974,1012,1,121.67
